epoch,train_loss,train_acc,val_loss,val_acc
1,1.2942367397155452,0.6339307635649398,0.6147663490884256,0.7973154362416107
2,0.5606243967161172,0.8114411981340536,0.5856032905962644,0.8080536912751678
3,0.4047908905812162,0.8634912840657991,0.4869802570983067,0.836241610738255
4,0.3069180693288064,0.8971274245028235,0.5170071758679896,0.8483221476510067
5,0.2523727983624116,0.9199607169162779,0.4968036234778846,0.8617449664429531
6,0.23612907940826866,0.9172600049103855,0.4831248481801692,0.8577181208053691
7,0.16989809276319798,0.9425484900564695,0.47260897535605717,0.8590604026845637
8,0.1600257151250483,0.949914068254358,0.427765088673406,0.8845637583892617
9,0.13426995274295042,0.9562975693591947,0.49755678432899836,0.8617449664429531
10,0.11960952959656569,0.9624355511907685,0.5162959836473401,0.8617449664429531
11,0.10270269350655215,0.9710287257549718,0.46065982716195536,0.8818791946308725
12,0.08866982196205932,0.9707832064817088,0.47446669108115586,0.87248322147651
13,0.08469595304163703,0.9749570341271789,0.497251348207461,0.8751677852348994
14,0.07599027634212112,0.9754480726737049,0.46825252123327066,0.8899328859060402
15,0.0750504578748412,0.9769211883132826,0.4539330546487898,0.8832214765100671
16,0.0653452386214356,0.9806039774122268,0.4540046359068595,0.8966442953020134
17,0.05620483725153142,0.98502332433096,0.4539105848177967,0.8926174496644296
18,0.052459252706008375,0.9867419592438006,0.44920016439169047,0.8953020134228188
19,0.0519085870495511,0.9877240363368525,0.45076732331474356,0.8939597315436242
20,0.05349748470588856,0.9840412472379082,0.4496289043618529,0.8939597315436242
