epoch,train_loss,train_acc,val_loss,val_acc
1,0.9854808085359665,0.6764055406821092,0.5703442044880079,0.8152173913043478
2,0.5495988323654927,0.8132929810266558,0.4911683901496556,0.8403532608695652
3,0.45761342565346386,0.8439064136887441,0.4335711080095042,0.8417119565217391
4,0.3954848964677907,0.8629961587708067,0.4046981101450713,0.8756793478260869
5,0.35765771453170503,0.8737050401583052,0.39532421205354773,0.8722826086956522
6,0.337659536168706,0.8810382958910488,0.3725717611934828,0.8777173913043478
7,0.33011697284238134,0.8823187056221627,0.44224193821782654,0.8512228260869565
8,0.346704276777503,0.8774298684670003,0.4296118228331856,0.8661684782608695
9,0.25965305640053354,0.909556512629496,0.3660212729288184,0.8872282608695652
10,0.24937947018989348,0.9120009312070771,0.42443528641825135,0.8770380434782609
11,0.21625360914425473,0.919683389593761,0.43810200950373773,0.8845108695652174
12,0.19834344979874705,0.925969037364684,0.5157784715942715,0.8546195652173914
13,0.17359308744251153,0.9381911302525899,0.38617981387221295,0.8858695652173914
14,0.17022572560299817,0.9367943196368292,0.35839058134866797,0.8933423913043478
15,0.15998619220029514,0.9405191479455244,0.4143416907476342,0.8885869565217391
16,0.13871234552177003,0.9479688045629147,0.33081595794014307,0.8947010869565217
17,0.1290122483078724,0.9539052496798975,0.33678723677344946,0.907608695652174
18,0.10637065767829937,0.9580956815271796,0.33034105274988257,0.907608695652174
19,0.085491201022412,0.9698521708764987,0.31667080910309503,0.9130434782608695
20,0.08452435365975937,0.9683389593760913,0.33765293463416723,0.907608695652174
21,0.07720837343521889,0.9710161797229659,0.30976208720518195,0.9082880434782609
22,0.06867030687554726,0.9727621929926668,0.2990061666654504,0.9103260869565217
23,0.05410364009860563,0.9790478407635897,0.3134238104457441,0.9177989130434783
24,0.04999539819124071,0.9819578628797578,0.32439027013986005,0.920516304347826
25,0.0480585013761355,0.9788150389942963,0.3215799448282822,0.9137228260869565
26,0.0387009593298564,0.9830054708415784,0.29986755614695343,0.9191576086956522
27,0.03685586329906426,0.9866138982656268,0.3250866610070933,0.9130434782608695
28,0.03657400223684854,0.9851006867652194,0.315111821760302,0.9150815217391305
29,0.031729117815527286,0.9868467000349203,0.32185523406318994,0.9171195652173914
30,0.030682732612059387,0.9876615062274473,0.3233816623687744,0.9171195652173914
