epoch,train_loss,train_acc,val_loss,val_acc
1,1.2676543444285309,0.5946476798428677,0.9315163564361982,0.7114093959731543
2,0.7061986301268988,0.7569359194696784,0.6001105077314697,0.8080536912751678
3,0.5206570124307136,0.8224895654308864,0.515856768540888,0.8322147651006712
4,0.462405698849293,0.8455683771176037,0.5430607033255916,0.8268456375838926
5,0.4139002202777935,0.8563712251411736,0.5617435765746456,0.8214765100671141
6,0.39220500090784854,0.8575988215074883,0.5024935128704814,0.8577181208053691
7,0.3322564395820951,0.8811686717407317,0.6775772565163222,0.7986577181208053
8,0.26788474961448977,0.9128406579916524,0.49305012034089774,0.8550335570469799
9,0.21963661833737835,0.9177510434569114,0.4903652670399455,0.8671140939597315
10,0.20648507207902794,0.9256076602013258,0.5263111729749897,0.8496644295302014
11,0.16825524443042986,0.9366560274981586,0.5477455220766515,0.8483221476510067
12,0.13986227707651538,0.949914068254358,0.501276332179972,0.8805369127516779
13,0.1377074106843589,0.9523692609869875,0.5404106730582731,0.8778523489932886
14,0.09146425242677766,0.9688190522956052,0.5417512656858303,0.8630872483221477
15,0.07562574595780007,0.9717652835747607,0.5103312985209011,0.876510067114094
16,0.05412129216717468,0.9796219003191751,0.5470720607962384,0.87248322147651
17,0.051860181025734496,0.9818315737785416,0.5306111531769669,0.8818791946308725
18,0.045431138081908254,0.9835502086913823,0.5200200560108927,0.8818791946308725
19,0.04040259493090964,0.9855143628774858,0.5245869351713449,0.8832214765100671
20,0.03845572767227252,0.9847778050576971,0.5243276429656368,0.8805369127516779
