epoch,train_loss,train_acc,val_loss,val_acc
1,1.163070831578632,0.6405597839430395,0.8082197910987291,0.7395973154362416
2,0.5243983221030663,0.8286275472624601,0.7833625830259899,0.763758389261745
3,0.38350994248019077,0.8747851706358949,0.5630714477308645,0.836241610738255
4,0.30516595139334896,0.8956543088632458,0.5238738218409903,0.8442953020134228
5,0.2577495641719203,0.9111220230788117,0.5356038944033168,0.851006711409396
6,0.20233263359253043,0.9339553154922662,0.4876652751192951,0.8684563758389262
7,0.1860208734084518,0.9324821998526884,0.5154045768232154,0.8657718120805369
8,0.156667353562954,0.9410753744168917,0.5019899685910885,0.8711409395973154
9,0.11396787680453203,0.9589982813650871,0.566477582358674,0.8590604026845637
10,0.11503837742926651,0.9639086668303462,0.6082899496859352,0.8577181208053691
11,0.09661882204041818,0.9685735330223423,0.4987538587326972,0.8845637583892617
12,0.07184322995860601,0.9761846304934937,0.500799613751021,0.876510067114094
13,0.06766885611211038,0.9752025534004419,0.5156102425300035,0.8791946308724832
14,0.05756050209246581,0.9823226123250676,0.5129008349956282,0.8859060402684564
15,0.05712154773251457,0.9779032654063344,0.5260627348150982,0.8859060402684564
16,0.03959332681916107,0.9872329977903266,0.5386519636883832,0.8818791946308725
17,0.04559553331717677,0.9837957279646452,0.5191618633750301,0.8805369127516779
18,0.03823275631087863,0.9894426712496931,0.5167223283108449,0.8805369127516779
19,0.03359745270185028,0.9904247483427449,0.5261743334315767,0.8791946308724832
20,0.03728951712402136,0.9877240363368525,0.5245832942476208,0.8778523489932886
