epoch,train_loss,train_acc,val_loss,val_acc
1,2.1435805840719313,0.36857142857142855,1.4974880604516891,0.5333333333333333
2,0.9621692190851484,0.7,0.9047866264979044,0.719047619047619
3,0.6254044339202699,0.7933333333333333,0.8747014953976586,0.7380952380952381
4,0.450976680233365,0.8580952380952381,0.7925083694003877,0.7952380952380952
5,0.32797710623059956,0.8961904761904762,0.7002435326576233,0.7857142857142857
6,0.26519964195433116,0.9228571428571428,0.9902305137543451,0.7666666666666667
7,0.21118571894509452,0.9352380952380952,0.8596001358259292,0.8
8,0.1492743545770645,0.9571428571428572,0.7991803890182858,0.8
9,0.13300168615898916,0.960952380952381,0.9300011135282971,0.7952380952380952
10,0.1299086363968395,0.96,0.7812483492351714,0.8047619047619048
11,0.08117934114521458,0.979047619047619,0.8646939777192615,0.8142857142857143
12,0.06653651874689828,0.9828571428571429,0.8690276815777733,0.8047619047619048
13,0.05980716445971103,0.9866666666666667,0.8301877793811616,0.819047619047619
14,0.053000979081151034,0.9885714285714285,0.8275855018979027,0.819047619047619
15,0.05801964203871432,0.9857142857142858,0.8779252182869685,0.8142857142857143
16,0.04698755957895801,0.9876190476190476,0.824897449357169,0.8142857142857143
17,0.04735677395548139,0.9895238095238095,0.8125560317720686,0.8285714285714286
18,0.03865910134145192,0.9904761904761905,0.8385406198955717,0.8142857142857143
19,0.04442953208372707,0.9923809523809524,0.832919050398327,0.8142857142857143
20,0.03734398058837368,0.9895238095238095,0.8283114461671739,0.819047619047619
