epoch,train_loss,train_acc,val_loss,val_acc
1,1.6557246444338845,0.5142857142857142,1.008682672661471,0.689156626506024
2,0.6509322283381508,0.7904761904761904,0.7848251742052744,0.7566265060240964
3,0.496367955775488,0.8357142857142857,0.66324140206877,0.7879518072289157
4,0.36019578621501014,0.8895238095238095,0.6370229606886945,0.8024096385542169
5,0.2739603386606489,0.9057142857142857,0.5899160919419254,0.8144578313253013
6,0.2369610569590614,0.920952380952381,0.6340322912457478,0.8216867469879519
7,0.18968328430539086,0.9357142857142857,0.5889290661696928,0.8313253012048193
8,0.16741446128913334,0.9419047619047619,0.6039746374969023,0.8337349397590361
9,0.15237512142885298,0.9480952380952381,0.6529450789991632,0.8265060240963855
10,0.12615298480859824,0.9585714285714285,0.6214897341038808,0.8337349397590361
11,0.10249668257931868,0.9657142857142857,0.6300250688231135,0.8409638554216867
12,0.08989199649010386,0.9738095238095238,0.6007880185023848,0.8433734939759037
13,0.06809658822559175,0.9761904761904762,0.597624493363392,0.8578313253012049
14,0.06098676750347728,0.9842857142857143,0.6147602051137442,0.8530120481927711
15,0.04868928835328136,0.9885714285714285,0.6062037393271205,0.8554216867469879
16,0.042798268638906026,0.9885714285714285,0.6110468913273639,0.8530120481927711
17,0.03842277292694364,0.9938095238095238,0.6132097577474204,0.8506024096385543
18,0.0351340684418877,0.9909523809523809,0.6209742754338735,0.8554216867469879
19,0.036305151787542164,0.9909523809523809,0.6197904935802322,0.8554216867469879
20,0.03815235230184737,0.991904761904762,0.6173935449267008,0.8578313253012049
