epoch,train_loss,train_acc,val_loss,val_acc
1,0.824026285523156,0.7369340006984053,0.49278032779693604,0.8342391304347826
2,0.41232577032543927,0.8646257711558608,0.43106958399648254,0.8532608695652174
3,0.30819265618824926,0.8969852170876499,0.46489530672197754,0.8688858695652174
4,0.2581701224882075,0.9117681294377837,0.4105802787386853,0.8716032608695652
5,0.21707532497886284,0.9248050285182168,0.3910396785839744,0.8811141304347826
6,0.21082645025398716,0.9244558258642765,0.34078492807305377,0.8879076086956522
7,0.16995967893026828,0.9404027470608777,0.34171835754228674,0.8885869565217391
8,0.16915205799580008,0.9388895355604703,0.32121844654497894,0.8994565217391305
9,0.1430886549897472,0.9469211966010942,0.3749932594921278,0.8838315217391305
10,0.12179196652426307,0.9548364567570714,0.30961598002392315,0.9116847826086957
11,0.11327755444220997,0.9611221045279944,0.3101734039576157,0.9069293478260869
12,0.10074631191947077,0.9610057036433477,0.36285173633824225,0.8885869565217391
13,0.08999680902558702,0.9670585496449773,0.32168021085469617,0.9144021739130435
14,0.08288810382403208,0.9728785938773135,0.36054284417110943,0.907608695652174
15,0.07597102935454882,0.9722965894540798,0.315356001905773,0.9184782608695652
16,0.06618957449563352,0.9749738098009545,0.3441544991472493,0.9164402173913043
17,0.05988561988792712,0.9769526248399488,0.30051746187002765,0.9184782608695652
18,0.052095490480788216,0.9823070655336981,0.36273878229701,0.9164402173913043
19,0.04334821224563017,0.9852170876498662,0.3206292688846588,0.9130434782608695
20,0.04195956063657711,0.9833546734955185,0.31396865585575934,0.920516304347826
21,0.03458674771854544,0.987777907112094,0.3300018142098966,0.9198369565217391
22,0.03421449719664452,0.9875451053428006,0.3169299318738606,0.9191576086956522
23,0.032310854998290256,0.9884763124199744,0.3193562069664831,0.9259510869565217
24,0.029455481801231247,0.9891747177278547,0.3385917298171831,0.9184782608695652
25,0.02956076042156538,0.989873123035735,0.33481992457223975,0.9191576086956522
26,0.025864425658547515,0.990338726574322,0.3331499527329984,0.9171195652173914
27,0.024286334124147095,0.991153532766849,0.324584749729737,0.9211956521739131
28,0.01910909957260858,0.9931323478058434,0.32789440323477204,0.921875
29,0.01924032850545169,0.9939471539983704,0.3289667601170747,0.9225543478260869
30,0.021512358067699227,0.9927831451519031,0.32772428250831104,0.9225543478260869
