epoch,train_loss,train_acc,val_loss,val_acc
1,0.9674311114258101,0.7025957397276219,0.481261916782545,0.829483695652174
2,0.4183149254859056,0.8617157490396927,0.41691406395124353,0.8586956521739131
3,0.30331498963801495,0.8967524153183564,0.3800484706526217,0.873641304347826
4,0.2471562547099915,0.9142125480153649,0.355749430215877,0.8885869565217391
5,0.2068938613846376,0.9289954603654987,0.3585143167039622,0.8851902173913043
6,0.1771254357544157,0.93854033290653,0.314388456551925,0.8947010869565217
7,0.14955160016058044,0.9498312187172623,0.3329918967640918,0.9008152173913043
8,0.13560179559319444,0.9534396461413107,0.34060991587846173,0.8899456521739131
9,0.12223227749267636,0.9571644744500059,0.30328325085017993,0.8980978260869565
10,0.10661035271699916,0.9641485275288092,0.3150106687908587,0.8994565217391305
11,0.08371412204263055,0.9719473868001397,0.32477037090322247,0.8933423913043478
12,0.07547749604179045,0.9740426027237807,0.34221018850803375,0.9042119565217391
13,0.07842270961392746,0.9711325806076126,0.31809797105581866,0.9096467391304348
14,0.06416426213054256,0.9796298451868234,0.2920240643231765,0.9137228260869565
15,0.05968094969407017,0.97939704341753,0.31108255619588104,0.9123641304347826
16,0.052677403991230415,0.9824234664183448,0.29210943372353265,0.921875
17,0.05082444333790182,0.982772669072285,0.2874229427265084,0.9184782608695652
18,0.04656975326998702,0.9842858805726924,0.2824101584113162,0.9191576086956522
19,0.04675112692343281,0.9859154929577465,0.28272115277207416,0.9177989130434783
20,0.04302446757002684,0.987777907112094,0.28106691785480664,0.9184782608695652
