epoch,train_loss,train_acc,val_loss,val_acc
1,2.4660899427958896,0.3,1.6307691278911771,0.5238095238095238
2,1.1982002838452657,0.6561904761904762,1.0292467605499995,0.6761904761904762
3,0.7558383529526846,0.7676190476190476,0.9229523284094674,0.6619047619047619
4,0.553594351439249,0.8180952380952381,0.7383332825842358,0.7904761904761904
5,0.4384021734056019,0.8695238095238095,0.6989007836296445,0.780952380952381
6,0.34492799690791537,0.8952380952380953,0.6515697155679975,0.8047619047619048
7,0.26429749117011114,0.9247619047619048,0.6360449705805097,0.8095238095238095
8,0.24584261139233907,0.94,0.7230243807747251,0.8095238095238095
9,0.24010155541556222,0.9276190476190476,0.6149444023768107,0.8142857142857143
10,0.17155821751980554,0.9638095238095238,0.6481926997502645,0.7904761904761904
11,0.14463315660045262,0.9676190476190476,0.6460195183753967,0.8095238095238095
12,0.13640540537380036,0.9676190476190476,0.6491586645444234,0.8047619047619048
13,0.13223854975331398,0.9647619047619047,0.6394327708653041,0.8333333333333334
14,0.10346954300999642,0.979047619047619,0.6658402698380607,0.7952380952380952
15,0.08840121615500678,0.9885714285714285,0.6380273750850133,0.8142857142857143
16,0.1035369060153053,0.9771428571428571,0.6601079526401702,0.8047619047619048
17,0.08343777865171433,0.9866666666666667,0.6493156682877314,0.8
18,0.07560086014015334,0.9895238095238095,0.6483588786352248,0.8047619047619048
19,0.09507182836532593,0.9838095238095238,0.6496112692923773,0.8047619047619048
20,0.09123753198555537,0.9809523809523809,0.6503411684717451,0.8047619047619048
