epoch,train_loss,train_acc,val_loss,val_acc
1,1.962982230640593,0.3933333333333333,1.3482337383996872,0.5476190476190477
2,1.0402895053227743,0.6628571428571428,1.0510272332600186,0.6619047619047619
3,0.7130224387986319,0.7695238095238095,1.0604939222335816,0.7
4,0.6338906872840154,0.7904761904761904,0.9403330712091356,0.7095238095238096
5,0.5773408911341713,0.7885714285714286,0.9919818287804013,0.6952380952380952
6,0.49833421315465654,0.8295238095238096,0.9569755724498203,0.7142857142857143
7,0.344077563172295,0.8857142857142857,0.9897710141681489,0.7476190476190476
8,0.32560355549766906,0.8961904761904762,1.2049495674314954,0.7
9,0.3182450959228334,0.8923809523809524,0.8773239209538415,0.7666666666666667
10,0.23070326410588765,0.9123809523809524,0.8963489089693342,0.7571428571428571
11,0.20119678114141737,0.9295238095238095,0.820740574882144,0.7666666666666667
12,0.14230912131922585,0.9523809523809523,1.0131056524458386,0.8
13,0.15409756539832978,0.9476190476190476,1.2078853766123454,0.7476190476190476
14,0.13861989705335526,0.9504761904761905,0.7871373596645537,0.8285714285714286
15,0.10896845606111345,0.9685714285714285,1.0307504892349244,0.7571428571428571
16,0.11606611798206966,0.9533333333333334,1.2148443857828777,0.7571428571428571
17,0.15249389903885976,0.9495238095238095,0.8231415271759033,0.8047619047619048
18,0.08484117617209752,0.9723809523809523,0.8514900763829549,0.8142857142857143
19,0.04460169424613317,0.9876190476190476,0.8283463591621035,0.8333333333333334
20,0.04471048111007327,0.9866666666666667,0.8718398639133998,0.8238095238095238
21,0.04006726554461888,0.9857142857142858,0.8498570765767779,0.8238095238095238
22,0.028298431180772327,0.9933333333333333,0.8882186764762515,0.8142857142857143
23,0.0199110325230729,0.9942857142857143,0.8581981988180252,0.8285714285714286
24,0.026121260970830916,0.9895238095238095,0.883100768498012,0.8238095238095238
25,0.021741222649635305,0.9971428571428571,0.8921950578689575,0.819047619047619
26,0.016479432694613935,0.9942857142857143,0.884262896719433,0.8238095238095238
27,0.017353791962821215,0.9952380952380953,0.8891092436654228,0.8238095238095238
28,0.016903721378406598,0.9942857142857143,0.8904561803454445,0.8238095238095238
29,0.018431248891034296,0.9933333333333333,0.8901390586580549,0.8285714285714286
30,0.016348680316337516,0.9942857142857143,0.8893993820462908,0.8285714285714286
