epoch,train_loss,train_acc,val_loss,val_acc
1,1.9419317256836663,0.42952380952380953,1.3142521540323893,0.580952380952381
2,0.8176231460344223,0.7571428571428571,0.9113618487403506,0.7333333333333333
3,0.5654889731747763,0.8219047619047619,0.8227135329019456,0.7761904761904762
4,0.43443303812117806,0.8638095238095238,0.7126013971510388,0.7904761904761904
5,0.35512270280293057,0.8866666666666667,0.8829713912237258,0.719047619047619
6,0.24169897194419587,0.9247619047619048,0.7147298228173029,0.8095238095238095
7,0.20477849114508856,0.94,0.811114806220645,0.7904761904761904
8,0.20216867351815815,0.9371428571428572,0.7745136448315212,0.8095238095238095
9,0.17753449313697361,0.939047619047619,0.731708376180558,0.8142857142857143
10,0.14422466933727265,0.9514285714285714,0.7314673389707292,0.8333333333333334
11,0.09781497588469869,0.9752380952380952,0.7808542416209266,0.8047619047619048
12,0.11692354658175083,0.9619047619047619,0.6663922985394796,0.8333333333333334
13,0.07901485088325683,0.979047619047619,0.6387495767502558,0.8571428571428571
14,0.0713079753943852,0.981904761904762,0.7454525652385894,0.8380952380952381
15,0.06795088414634977,0.9828571428571429,0.7239577611287434,0.8380952380952381
16,0.03915843384961287,0.9923809523809524,0.6831999602771941,0.8428571428571429
17,0.03164834431949116,0.9933333333333333,0.7564112674622309,0.8428571428571429
18,0.04344810050158274,0.9914285714285714,0.7247811362856911,0.8333333333333334
19,0.04583010033482597,0.9876190476190476,0.7648978937239874,0.8238095238095238
20,0.03778873998494375,0.9904761904761905,0.7690116064889091,0.8285714285714286
21,0.03516128948712278,0.9914285714285714,0.7389302963302249,0.8476190476190476
22,0.022297355440400894,0.9990476190476191,0.7087544503666106,0.8428571428571429
23,0.02997350182029463,0.9942857142857143,0.7140819027310326,0.8523809523809524
24,0.021561671204510188,0.9971428571428571,0.7208613895234608,0.8476190476190476
25,0.022592787331058864,0.9942857142857143,0.7340820687157767,0.8428571428571429
26,0.024359811700525737,0.9942857142857143,0.7360505183537801,0.8476190476190476
27,0.022149733822970162,0.9961904761904762,0.7396915208725702,0.8476190476190476
28,0.024355152306102572,0.9933333333333333,0.740001684711093,0.8476190476190476
29,0.02665477515686126,0.9952380952380953,0.7398826882952736,0.8428571428571429
30,0.018436137991292137,0.9990476190476191,0.7398476668766567,0.8428571428571429
