epoch,train_loss,train_acc,val_loss,val_acc
1,1.3702422129765441,0.5892462558310827,0.8414776814863986,0.723489932885906
2,0.5568924931264644,0.8200343726982569,0.5672149491790157,0.8187919463087249
3,0.4203914594451245,0.8588264178738031,0.5784165402386813,0.8134228187919463
4,0.323486521177903,0.8850969801129389,0.49940877488795543,0.8389261744966443
5,0.2775582718762841,0.9079302725263934,0.5197147818219742,0.8604026845637583
6,0.23653547161412186,0.9206972747360668,0.47698195852689296,0.8630872483221477
7,0.19331615825023402,0.9361649889516327,0.4806860402926503,0.8697986577181208
8,0.1807305651568032,0.9381291431377363,0.4423832058906555,0.8805369127516779
9,0.1538685142279143,0.9484409526147802,0.49720109629151005,0.8751677852348994
10,0.13234514733851907,0.9589982813650871,0.5728741009763423,0.8604026845637583
11,0.10711129621794438,0.9663638595629757,0.516801037324355,0.8630872483221477
12,0.09835412242927029,0.9673459366560275,0.5195343263997327,0.8617449664429531
13,0.09195318989859967,0.9739749570341272,0.49928905203838475,0.8684563758389262
14,0.09050224891553017,0.9720108028480235,0.49908304734518066,0.8805369127516779
15,0.06980512720474864,0.9779032654063344,0.5038297221964638,0.8751677852348994
16,0.07380777540348704,0.9761846304934937,0.47240926491334134,0.8859060402684564
17,0.07295121658632746,0.9754480726737049,0.49039279734528307,0.8859060402684564
18,0.06177961483155074,0.9815860545052787,0.4645735247823216,0.8859060402684564
19,0.056320128994866964,0.9818315737785416,0.46310603762633046,0.8939597315436242
20,0.05221144859915704,0.9857598821507488,0.49122024726547653,0.8885906040268456
21,0.039298517066506215,0.9884605941566413,0.4851013761238764,0.897986577181208
22,0.04053877707076434,0.9887061134299042,0.4786442827858381,0.9006711409395973
23,0.03569622195455898,0.989933709796219,0.4888040713815881,0.8953020134228188
24,0.03938061811062838,0.9884605941566413,0.48790753799796904,0.8953020134228188
25,0.04043538603001486,0.9877240363368525,0.48730655404545314,0.897986577181208
26,0.034021342734801896,0.9906702676160078,0.49957179847179645,0.8953020134228188
27,0.029505137285538222,0.9931254603486374,0.4939327868039176,0.897986577181208
28,0.02990499878550996,0.9916523447090596,0.49392861191858384,0.8966442953020134
29,0.03387036655631429,0.9916523447090596,0.4892420107086233,0.897986577181208
30,0.03217348270072505,0.9916523447090596,0.4889850820470976,0.897986577181208
