epoch,train_loss,train_acc,val_loss,val_acc
1,0.9932583553204644,0.668490280526132,0.5407224634419316,0.8192934782608695
2,0.5548240571829066,0.8098009544872541,0.668837951577228,0.7771739130434783
3,0.42767577499806875,0.8525200791526015,0.4554236557172692,0.8505434782608695
4,0.39226239599472235,0.8629961587708067,0.47385338855826337,0.8559782608695652
5,0.3714032494491754,0.8711442206960773,0.3950406299984973,0.8559782608695652
6,0.3360255968496472,0.8866255383540915,0.45736008105070697,0.8471467391304348
7,0.28407530605744435,0.8941915958561285,0.44225565765215,0.8682065217391305
8,0.23750758202649594,0.9144453497846584,0.3428940345411715,0.8879076086956522
9,0.23093739162274976,0.9195669887091142,0.3625872044459633,0.8865489130434783
10,0.1837103579797396,0.9309742754044931,0.3205437971198041,0.9042119565217391
11,0.1642358543889207,0.9374927249447096,0.3687152188757192,0.8926630434782609
12,0.13559263009205505,0.951228029333023,0.3170147382694742,0.9069293478260869
13,0.11558904753007734,0.9586776859504132,0.31721507531145343,0.90625
14,0.09107849315093305,0.9654289372599232,0.31936789336411847,0.90625
15,0.08234481452965872,0.9691537655686183,0.3321862298509349,0.9082880434782609
16,0.07024966704671848,0.9725293912233733,0.33160715517790423,0.9116847826086957
17,0.05693210824628521,0.9777674310324759,0.33311828063881915,0.9089673913043478
18,0.0564680160663414,0.9769526248399488,0.3040710402571637,0.9225543478260869
19,0.0501872089211977,0.980677453148644,0.31263100971346314,0.9164402173913043
20,0.05102871385713129,0.9786986381096496,0.31070368186287256,0.9184782608695652
