epoch,train_loss,train_acc,val_loss,val_acc
1,2.0289188916342598,0.39904761904761904,1.5325229519889467,0.5142857142857142
2,0.8773911352384658,0.7380952380952381,0.8149471578143892,0.7238095238095238
3,0.554016897110712,0.8342857142857143,0.8396927356719971,0.7380952380952381
4,0.46351003618467423,0.840952380952381,0.8621997413181123,0.780952380952381
5,0.34269404817195165,0.8933333333333333,0.7187786692664737,0.8
6,0.27128842929999036,0.9152380952380952,0.9478171144212996,0.7619047619047619
7,0.2185365801907721,0.9219047619047619,0.862326090676444,0.7857142857142857
8,0.19560328165690105,0.9342857142857143,0.776044507821401,0.8
9,0.13897541432153612,0.9571428571428572,0.6521916037514096,0.8142857142857143
10,0.10505830662591117,0.9704761904761905,0.7710366975693476,0.8142857142857143
11,0.0975067353319554,0.9714285714285714,0.7252915501594543,0.8238095238095238
12,0.07713504703271956,0.9809523809523809,0.6946621872129894,0.8238095238095238
13,0.05909268088283993,0.9857142857142858,0.6969109359241668,0.8333333333333334
14,0.04526038215628692,0.9952380952380953,0.6694879015286763,0.8285714285714286
15,0.04526586148000899,0.9933333333333333,0.7303169500260126,0.8380952380952381
16,0.04327717803773426,0.9904761904761905,0.7214536717959813,0.8476190476190476
17,0.04912900513126737,0.9895238095238095,0.7009890124911353,0.8333333333333334
18,0.03273521064292817,0.9952380952380953,0.7381638385000683,0.8380952380952381
19,0.040770763229756125,0.9914285714285714,0.7342422939482189,0.8333333333333334
20,0.0388360204299291,0.9923809523809524,0.7341366472698393,0.8333333333333334
