epoch,train_loss,train_acc,val_loss,val_acc
1,0.96736250583964,0.7011989291118612,0.5616353128267371,0.796875
2,0.4048663638111543,0.8688162030031428,0.37890438541122107,0.8688858695652174
3,0.3210282416563486,0.8923291817017809,0.34799292294875434,0.8858695652173914
4,0.2505901157769262,0.9165405657082993,0.39208162543566333,0.875
5,0.2058046467302183,0.9292282621347923,0.32395600624706433,0.8987771739130435
6,0.18165512502838688,0.9359795134443022,0.3128921661687934,0.9014945652173914
7,0.17142439649305166,0.9426143638691654,0.36009372965149256,0.8953804347826086
8,0.1432712132037692,0.9509952275637295,0.33357009291648865,0.9069293478260869
9,0.13094912864594782,0.9515772319869631,0.41243365795715997,0.8865489130434783
10,0.11059501353478268,0.9601908974508206,0.2948654008948285,0.9082880434782609
11,0.10328393417560479,0.9639157257595158,0.32009381185407226,0.9103260869565217
12,0.08820607790840738,0.970550576184379,0.3486667806687562,0.9096467391304348
13,0.08112737419697948,0.9722965894540798,0.3368034362792969,0.8994565217391305
14,0.08341623639084937,0.9707833779536724,0.32896268238192017,0.8994565217391305
15,0.0669230572926363,0.9759050168781283,0.3322118008914201,0.9137228260869565
16,0.06143635929588277,0.9800954487254103,0.3246923607328664,0.904891304347826
17,0.057815372701480634,0.97939704341753,0.3506814072961393,0.9144021739130435
18,0.05771793705574841,0.9797462460714701,0.32451640652573627,0.9177989130434783
19,0.048978257812008895,0.982772669072285,0.3385741671790247,0.9110054347826086
20,0.03822888821205609,0.9864974973809801,0.336367244305818,0.9184782608695652
21,0.04644907603003262,0.9845186823419858,0.3357156262449596,0.9177989130434783
22,0.03587440594642905,0.9888255150739146,0.32531431446904724,0.9225543478260869
23,0.037077852797676836,0.9885927133046211,0.33986338584319403,0.9096467391304348
24,0.03317555455926092,0.9883599115353277,0.3308581904224727,0.9198369565217391
25,0.03143541809566388,0.9896403212664416,0.3229003950305607,0.9198369565217391
26,0.02880835254406599,0.9905715283436154,0.33588951307794324,0.9191576086956522
27,0.026958522106996844,0.9910371318822023,0.32814778517121856,0.9198369565217391
28,0.027590076743895364,0.9906879292282621,0.3264912185461625,0.9191576086956522
29,0.028276307553013007,0.9896403212664416,0.32282717590746673,0.921875
30,0.029598332065063387,0.9899895239203818,0.3227265425350355,0.920516304347826
