epoch,train_loss,train_acc,val_loss,val_acc
1,1.7833642052468799,0.5033333333333333,0.9993487481611321,0.6698795180722892
2,0.7421006329286666,0.7795238095238095,0.6763209127518068,0.8
3,0.5120722772961571,0.8423809523809523,0.6517759310193809,0.8024096385542169
4,0.39525012788318453,0.8709523809523809,0.586175629460668,0.8192771084337349
5,0.32523641574950446,0.8976190476190476,0.649278992629913,0.8192771084337349
6,0.26871740285129775,0.9204761904761904,0.613268768787384,0.8096385542168675
7,0.2314846939416159,0.9242857142857143,0.6450182078832604,0.8168674698795181
8,0.19802612000987643,0.9323809523809524,0.6065970535737922,0.8216867469879519
9,0.15528387058348883,0.9533333333333334,0.6266031087162983,0.8433734939759037
10,0.14184937461501076,0.9576190476190476,0.599509890682726,0.8385542168674699
11,0.10126506950174059,0.9709523809523809,0.6454324422112431,0.8385542168674699
12,0.10912596194517045,0.9652380952380952,0.6539331088583153,0.8313253012048193
13,0.11367594566018809,0.9623809523809523,0.6048171261706984,0.8337349397590361
14,0.08710344468553861,0.9752380952380952,0.5934838172901108,0.8554216867469879
15,0.07311988853272938,0.9814285714285714,0.630264646461211,0.8457831325301205
16,0.06486732383569081,0.9866666666666667,0.5705810878650251,0.8602409638554217
17,0.06446483220372881,0.9828571428571429,0.6513993561985981,0.8481927710843373
18,0.06131690337721791,0.9857142857142858,0.6127374868795096,0.8626506024096385
19,0.05162866876238868,0.99,0.6043682713106454,0.8722891566265061
20,0.04960888138839177,0.9885714285714285,0.6172583559909499,0.8506024096385543
21,0.04997648467620214,0.9857142857142858,0.6012757578528071,0.8578313253012049
22,0.04325082234328701,0.9914285714285714,0.5895629956061581,0.8554216867469879
23,0.033385618187132336,0.9947619047619047,0.6114456520023116,0.8650602409638555
24,0.04262877580665407,0.99,0.6273322832153504,0.8554216867469879
25,0.03790316428102198,0.9928571428571429,0.6173859992659235,0.8578313253012049
26,0.03615956220953238,0.9904761904761905,0.6133209670882627,0.8578313253012049
27,0.03309558487985106,0.9933333333333333,0.6133995540170785,0.8578313253012049
28,0.032312060708091374,0.9923809523809524,0.6145321755524141,0.8554216867469879
29,0.03770188893590655,0.9914285714285714,0.6177452378962414,0.8578313253012049
30,0.03814348640896025,0.9885714285714285,0.6171190922518811,0.8578313253012049
