epoch,train_loss,train_acc,val_loss,val_acc
1,1.5961095834913708,0.5361904761904762,1.113236588167857,0.655421686746988
2,0.6474700241997129,0.8033333333333333,0.6719270842621126,0.7783132530120482
3,0.4404745220002674,0.8580952380952381,0.685924209456846,0.8072289156626506
4,0.3561934612478529,0.8866666666666667,0.6179537063621613,0.8144578313253013
5,0.30270413804621926,0.9052380952380953,0.7665138422724712,0.7903614457831325
6,0.2547036937021074,0.9114285714285715,0.6828459590314383,0.8072289156626506
7,0.2161114186758087,0.93,0.5823635945837182,0.8216867469879519
8,0.19851008344264257,0.9347619047619048,0.697683230078364,0.8168674698795181
9,0.18777347300733838,0.9376190476190476,0.5766983843711485,0.8385542168674699
10,0.14820434786024547,0.9547619047619048,0.589615030461047,0.8409638554216867
11,0.09352347561291285,0.9728571428571429,0.6239158528396882,0.8506024096385543
12,0.09378946383971544,0.9719047619047619,0.6077658575701427,0.8337349397590361
13,0.08854241104707831,0.9704761904761905,0.7022692774433688,0.8313253012048193
14,0.06735044360515617,0.979047619047619,0.6404259236462145,0.8481927710843373
15,0.06557175159498695,0.9785714285714285,0.6504285990473736,0.8481927710843373
16,0.059955705759071165,0.9828571428571429,0.5979736506220806,0.8554216867469879
17,0.05996009940192813,0.98,0.6051423523799483,0.8481927710843373
18,0.0425279966990153,0.9890476190476191,0.6513632900743599,0.8530120481927711
19,0.034307100774631616,0.9890476190476191,0.6556529297886124,0.8530120481927711
20,0.03939577386514949,0.9857142857142858,0.6897189101540898,0.8530120481927711
21,0.02592361274130997,0.991904761904762,0.6558333121150373,0.8554216867469879
22,0.026668416774343878,0.9923809523809524,0.6518678158162589,0.8626506024096385
23,0.024688409907477244,0.9923809523809524,0.663477408024202,0.8578313253012049
24,0.024129260090135392,0.9923809523809524,0.6428512647927526,0.8626506024096385
25,0.017880345070291133,0.9957142857142857,0.6354235801352076,0.8650602409638555
26,0.016526729549680437,0.9971428571428571,0.6390180814697082,0.8626506024096385
27,0.017083537237984794,0.9966666666666667,0.6397287713475974,0.8626506024096385
28,0.018682717819299016,0.9961904761904762,0.6383974198835441,0.8650602409638555
29,0.02485213393256778,0.9952380952380953,0.6396247677056186,0.8650602409638555
30,0.022500020435878208,0.9947619047619047,0.6396868750273463,0.8626506024096385
