epoch,train_loss,train_acc,val_loss,val_acc
1,1.3009966743861665,0.5838448318192978,0.8899912226120098,0.7181208053691275
2,0.6826811070937417,0.7706849987724036,0.6540029112924666,0.7865771812080536
3,0.5904170778952036,0.79867419592438,0.661951657269625,0.7946308724832215
4,0.4523680902708376,0.8450773385710778,0.7028686590642738,0.825503355704698
5,0.4618196240549675,0.8394303952860299,0.6357070480417085,0.8134228187919463
6,0.37483769059620237,0.8713479008102136,0.8411201513053587,0.7691275167785235
7,0.3722081529239516,0.8634912840657991,0.6732104717485057,0.8013422818791947
8,0.3142693415910679,0.8912349619445127,0.5023836487091627,0.8416107382550335
9,0.267071863133785,0.9086668303461822,0.6468022463305685,0.8174496644295302
10,0.24653949615976134,0.9118585808986005,0.6054041248039911,0.8214765100671141
11,0.23019189304328508,0.9155413699975448,0.5892694652480567,0.8322147651006712
12,0.18895053755233132,0.9324821998526884,0.7224814038948725,0.8348993288590604
13,0.19207459490626444,0.9356739504051068,0.5782214076727029,0.8416107382550335
14,0.14360346347633215,0.9491775104345691,0.5743828967113623,0.8550335570469799
15,0.12275813248263671,0.9540878958998281,0.5676754981879419,0.8523489932885906
16,0.12178599667979376,0.95506997299288,0.7270840510425952,0.8308724832214766
17,0.10397620749008277,0.9634176282838203,0.5307165324287927,0.8536912751677852
18,0.11202901099796395,0.9621900319175055,0.5515423329884573,0.8657718120805369
19,0.07577060295185205,0.9752025534004419,0.5820714478524739,0.87248322147651
20,0.04953409277274016,0.9823226123250676,0.699029486771398,0.8335570469798658
21,0.05357853964651623,0.9808494966854898,0.5902926116981763,0.8684563758389262
22,0.04740677862214334,0.9808494966854898,0.5710551797943627,0.8697986577181208
23,0.04543794817038534,0.9830591701448563,0.5647601204430497,0.8966442953020134
24,0.030684756347852404,0.990179229069482,0.5668815561588979,0.8845637583892617
25,0.02987920479902601,0.9904247483427449,0.6221157640418751,0.8805369127516779
26,0.02746220323420181,0.9904247483427449,0.596792740149786,0.8818791946308725
27,0.027189095482630796,0.990179229069482,0.5777622880551639,0.8832214765100671
28,0.02492270824469017,0.9909157868892708,0.5829242803906435,0.887248322147651
29,0.021235172728955993,0.9928799410753744,0.5809702202777735,0.8859060402684564
30,0.02556667876950452,0.9911613061625337,0.5765747923178961,0.8845637583892617
